age,sex,education,education-num,marital-status,workclass,occupation,hours-per-week,income,label
50,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
60,Female,HS-grad,9,Divorced,Private,Adm-clerical,37,<=50K,0
32,Female,10th,6,Separated,Private,Craft-repair,40,<=50K,0
30,Female,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
35,Female,HS-grad,9,Married-spouse-absent,Self-emp,Other-service,40,<=50K,0
32,Male,HS-grad,9,Married,Private,Protective-serv,40,<=50K,0
36,Male,Some-college,10,Separated,Private,Craft-repair,40,<=50K,0
46,Male,Some-college,10,Married,Private,Adm-clerical,40,>50K,1
25,Female,HS-grad,9,Never-married,Private,Sales,40,<=50K,0
24,Female,Some-college,10,Never-married,Private,Machine-op-inspct,42,<=50K,0
32,Male,HS-grad,9,Divorced,Private,Machine-op-inspct,50,<=50K,0
34,Male,5th-6th,3,Never-married,Private,Machine-op-inspct,40,<=50K,0
29,Male,Assoc-voc,11,Never-married,Private,Machine-op-inspct,40,<=50K,0
46,Male,Assoc-acdm,12,Married,Private,Tech-support,40,>50K,1
56,Male,Some-college,10,Married,Private,Exec-managerial,40,>50K,1
36,Female,Some-college,10,Divorced,Private,Exec-managerial,60,<=50K,0
47,Male,Bachelors,13,Married,Private,Sales,40,>50K,1
67,Male,HS-grad,9,Married,Self-emp,Farming-fishing,25,<=50K,0
54,Female,Some-college,10,Widowed,Private,Craft-repair,50,<=50K,0
30,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
42,Male,Some-college,10,Married,Self-emp,Exec-managerial,40,>50K,1
28,Female,Some-college,10,Never-married,Private,Exec-managerial,40,<=50K,0
61,Male,HS-grad,9,Married,Private,Exec-managerial,50,<=50K,0
41,Male,Assoc-voc,11,Never-married,Private,Craft-repair,30,<=50K,0
29,Female,Assoc-voc,11,Separated,Private,Adm-clerical,40,<=50K,0
19,Male,Some-college,10,Never-married,Private,Other-service,20,<=50K,0
54,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
27,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
52,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
49,Male,Some-college,10,Married,Private,Machine-op-inspct,40,<=50K,0
48,Male,HS-grad,9,Married,Private,Craft-repair,44,>50K,1
56,Male,Bachelors,13,Never-married,Private,Exec-managerial,45,>50K,1
43,Female,Bachelors,13,Married-spouse-absent,Private,Sales,20,<=50K,0
25,Male,HS-grad,9,Never-married,Self-emp,Farming-fishing,50,<=50K,0
28,Male,HS-grad,9,Married,Private,Exec-managerial,40,>50K,1
43,Male,Some-college,10,Married,Self-emp,Exec-managerial,60,<=50K,0
22,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
24,Male,HS-grad,9,Never-married,Self-emp,Craft-repair,35,<=50K,0
30,Female,HS-grad,9,Separated,Private,Other-service,30,<=50K,0
29,Female,HS-grad,9,Never-married,Local-gov,Protective-serv,40,<=50K,0
29,Female,HS-grad,9,Married,Private,Other-service,35,<=50K,0
44,Male,Some-college,10,Married,Self-emp,Craft-repair,40,>50K,1
31,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
39,Male,HS-grad,9,Married,Private,Machine-op-inspct,50,>50K,1
40,Female,Some-college,10,Separated,Private,Exec-managerial,40,<=50K,0
28,Male,10th,6,Never-married,Private,Farming-fishing,35,<=50K,0
44,Female,Assoc-acdm,12,Divorced,Private,Prof-specialty,40,>50K,1
69,Female,HS-grad,9,Widowed,Private,Exec-managerial,40,<=50K,0
50,Female,Some-college,10,Widowed,Local-gov,Adm-clerical,35,<=50K,0
34,Male,Bachelors,13,Married,Self-emp,Sales,50,>50K,1
24,Male,Bachelors,13,Never-married,Private,Tech-support,20,<=50K,0
32,Female,HS-grad,9,Never-married,Private,Machine-op-inspct,20,<=50K,0
47,Male,Some-college,10,Married,Private,Exec-managerial,45,>50K,1
40,Female,Some-college,10,Married,Private,Adm-clerical,35,>50K,1
24,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
53,Female,Some-college,10,Never-married,State-gov,Protective-serv,40,<=50K,0
26,Male,Some-college,10,Married,Private,Adm-clerical,40,>50K,1
36,Female,Bachelors,13,Widowed,Private,Prof-specialty,44,<=50K,0
23,Female,Some-college,10,Never-married,Private,Sales,40,<=50K,0
37,Female,11th,7,Divorced,Private,Handlers-cleaners,40,<=50K,0
39,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
56,Female,10th,6,Widowed,State-gov,Other-service,37,<=50K,0
62,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
38,Male,12th,8,Married,Private,Craft-repair,48,<=50K,0
48,Male,Some-college,10,Married,Private,Exec-managerial,40,<=50K,0
24,Male,5th-6th,3,Never-married,Private,Farming-fishing,40,<=50K,0
58,Male,5th-6th,3,Married,Private,Machine-op-inspct,40,<=50K,0
27,Male,11th,7,Married,Private,Farming-fishing,40,<=50K,0
42,Male,Bachelors,13,Divorced,State-gov,Prof-specialty,40,<=50K,0
63,Male,7th-8th,4,Married,Private,Transport-moving,60,>50K,1
39,Male,HS-grad,9,Divorced,Private,Handlers-cleaners,40,<=50K,0
50,Male,10th,6,Married,Private,Transport-moving,40,>50K,1
24,Female,Assoc-voc,11,Never-married,Private,Exec-managerial,40,<=50K,0
50,Male,10th,6,Divorced,Self-emp,Craft-repair,45,<=50K,0
45,Male,Masters,14,Married,Private,Exec-managerial,40,>50K,1
41,Male,Doctorate,16,Married,Self-emp,Exec-managerial,60,>50K,1
40,Male,10th,6,Never-married,Private,Craft-repair,55,<=50K,0
54,Female,Bachelors,13,Divorced,Private,Sales,38,<=50K,0
36,Male,HS-grad,9,Married,Private,Prof-specialty,60,>50K,1
47,Male,Some-college,10,Married,Self-emp,Tech-support,40,>50K,1
25,Male,Bachelors,13,Never-married,Local-gov,Craft-repair,25,<=50K,0
29,Female,HS-grad,9,Separated,Private,Other-service,30,<=50K,0
41,Male,Some-college,10,Married,Self-emp,Exec-managerial,40,>50K,1
39,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
56,Female,Some-college,10,Divorced,State-gov,Adm-clerical,35,<=50K,0
50,Male,Bachelors,13,Married,Private,Craft-repair,50,>50K,1
38,Male,7th-8th,4,Married,Self-emp,Sales,40,<=50K,0
22,Male,Some-college,10,Never-married,Private,Adm-clerical,25,<=50K,0
42,Male,Bachelors,13,Married,Federal-gov,Exec-managerial,40,>50K,1
23,Male,Some-college,10,Never-married,Local-gov,Other-service,30,<=50K,0
42,Male,HS-grad,9,Married,Local-gov,Craft-repair,40,>50K,1
36,Female,HS-grad,9,Separated,Private,Other-service,28,<=50K,0
41,Female,HS-grad,9,Never-married,Private,Exec-managerial,40,<=50K,0
24,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
32,Male,Doctorate,16,Married,Private,Prof-specialty,65,>50K,1
41,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
35,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
25,Female,Masters,14,Separated,Private,Other-service,40,<=50K,0
38,Male,HS-grad,9,Divorced,Private,Sales,50,>50K,1
32,Female,Assoc-acdm,12,Divorced,Private,Adm-clerical,40,<=50K,0
20,Female,HS-grad,9,Never-married,Private,Sales,20,<=50K,0
50,Male,Bachelors,13,Married,State-gov,Exec-managerial,40,>50K,1
51,Female,Bachelors,13,Divorced,Private,Adm-clerical,40,<=50K,0
49,Male,Bachelors,13,Married,Private,Sales,45,>50K,1
23,Female,Bachelors,13,Never-married,Private,Other-service,40,<=50K,0
40,Male,Bachelors,13,Married,Local-gov,Prof-specialty,48,<=50K,0
56,Female,HS-grad,9,Widowed,Private,Adm-clerical,40,<=50K,0
34,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
52,Female,11th,7,Widowed,Private,Other-service,40,<=50K,0
18,Male,11th,7,Never-married,Private,Handlers-cleaners,40,<=50K,0
27,Male,5th-6th,3,Never-married,Private,Other-service,60,<=50K,0
68,Female,HS-grad,9,Widowed,Private,Craft-repair,42,<=50K,0
25,Female,Bachelors,13,Never-married,Private,Exec-managerial,40,<=50K,0
27,Male,Some-college,10,Never-married,Private,Machine-op-inspct,40,<=50K,0
28,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
43,Female,Masters,14,Widowed,Private,Prof-specialty,37,<=50K,0
32,Male,HS-grad,9,Never-married,Private,Other-service,37,<=50K,0
43,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
50,Male,Some-college,10,Married,Private,Adm-clerical,45,>50K,1
48,Male,Bachelors,13,Married,Private,Exec-managerial,40,>50K,1
23,Male,Some-college,10,Never-married,State-gov,Adm-clerical,20,<=50K,0
23,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
25,Male,HS-grad,9,Married,Private,Other-service,50,<=50K,0
19,Female,11th,7,Never-married,Private,Other-service,40,<=50K,0
25,Male,HS-grad,9,Never-married,Private,Sales,42,<=50K,0
32,Female,Some-college,10,Separated,Private,Tech-support,50,<=50K,0
41,Male,Bachelors,13,Married,Federal-gov,Exec-managerial,40,>50K,1
32,Male,12th,8,Married,Private,Craft-repair,40,<=50K,0
25,Male,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
23,Female,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
31,Female,HS-grad,9,Never-married,Private,Sales,40,<=50K,0
45,Male,Some-college,10,Married,Private,Sales,45,<=50K,0
24,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
26,Male,Assoc-acdm,12,Married,Private,Sales,40,<=50K,0
19,Male,10th,6,Never-married,Private,Other-service,30,<=50K,0
50,Male,HS-grad,9,Married,Private,Adm-clerical,45,>50K,1
29,Male,HS-grad,9,Never-married,Local-gov,Protective-serv,45,<=50K,0
35,Female,HS-grad,9,Divorced,Private,Sales,40,<=50K,0
33,Male,Some-college,10,Never-married,Local-gov,Tech-support,40,<=50K,0
36,Male,Some-college,10,Married,Private,Sales,50,>50K,1
19,Male,Some-college,10,Never-married,Private,Other-service,30,<=50K,0
48,Male,Some-college,10,Married,Self-emp,Exec-managerial,50,>50K,1
24,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
67,Male,Some-college,10,Married,State-gov,Protective-serv,41,>50K,1
50,Female,Bachelors,13,Divorced,Private,Sales,50,<=50K,0
45,Female,Some-college,10,Divorced,Federal-gov,Adm-clerical,40,<=50K,0
34,Male,HS-grad,9,Married,Private,Transport-moving,45,<=50K,0
65,Male,Assoc-voc,11,Married-spouse-absent,Private,Craft-repair,20,<=50K,0
34,Male,HS-grad,9,Married,Private,Exec-managerial,60,>50K,1
32,Female,Bachelors,13,Never-married,State-gov,Prof-specialty,40,<=50K,0
47,Male,Some-college,10,Married,Private,Exec-managerial,37,>50K,1
35,Male,HS-grad,9,Divorced,Private,Exec-managerial,50,<=50K,0
49,Male,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
35,Male,Some-college,10,Never-married,Private,Transport-moving,40,<=50K,0
46,Male,Prof-school,15,Married,Self-emp,Prof-specialty,45,>50K,1
58,Female,Some-college,10,Divorced,Self-emp,Sales,40,<=50K,0
35,Male,Some-college,10,Never-married,Private,Transport-moving,45,<=50K,0
37,Female,Some-college,10,Divorced,Private,Sales,45,<=50K,0
59,Male,Bachelors,13,Married,Self-emp,Exec-managerial,50,>50K,1
40,Male,11th,7,Married,Private,Machine-op-inspct,40,<=50K,0
25,Male,HS-grad,9,Never-married,Private,Farming-fishing,40,<=50K,0
50,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
24,Male,Bachelors,13,Never-married,Private,Adm-clerical,35,<=50K,0
31,Female,HS-grad,9,Never-married,Private,Other-service,20,<=50K,0
31,Male,Assoc-voc,11,Divorced,Private,Transport-moving,40,<=50K,0
26,Male,Assoc-acdm,12,Never-married,Private,Craft-repair,40,<=50K,0
18,Male,12th,8,Never-married,Private,Other-service,20,<=50K,0
58,Female,Some-college,10,Married,Private,Adm-clerical,40,>50K,1
52,Male,Some-college,10,Married,Private,Transport-moving,60,>50K,1
29,Male,Masters,14,Never-married,Local-gov,Prof-specialty,40,<=50K,0
30,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
30,Male,HS-grad,9,Married,Local-gov,Craft-repair,40,<=50K,0
46,Male,Assoc-acdm,12,Married,State-gov,Tech-support,38,>50K,1
50,Female,HS-grad,9,Widowed,State-gov,Other-service,37,<=50K,0
20,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
38,Female,10th,6,Divorced,Private,Sales,40,<=50K,0
51,Female,Masters,14,Married,Private,Prof-specialty,40,>50K,1
22,Male,9th,5,Never-married,Private,Craft-repair,54,<=50K,0
31,Male,HS-grad,9,Divorced,Private,Machine-op-inspct,40,<=50K,0
26,Female,HS-grad,9,Divorced,Private,Handlers-cleaners,40,<=50K,0
50,Male,HS-grad,9,Married,Private,Machine-op-inspct,50,<=50K,0
29,Male,Bachelors,13,Never-married,Private,Craft-repair,40,<=50K,0
43,Male,Masters,14,Married,Federal-gov,Craft-repair,40,<=50K,0
27,Male,HS-grad,9,Never-married,Private,Sales,45,<=50K,0
52,Male,HS-grad,9,Never-married,Federal-gov,Adm-clerical,48,>50K,1
46,Female,Some-college,10,Divorced,Private,Exec-managerial,40,<=50K,0
36,Male,Some-college,10,Married,Self-emp,Exec-managerial,50,>50K,1
29,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
25,Female,HS-grad,9,Married,Private,Other-service,40,<=50K,0
26,Female,Assoc-acdm,12,Never-married,Private,Other-service,40,<=50K,0
24,Male,Some-college,10,Never-married,Private,Sales,25,<=50K,0
31,Male,Some-college,10,Married-spouse-absent,State-gov,Other-service,40,<=50K,0
26,Male,HS-grad,9,Never-married,Private,Adm-clerical,53,<=50K,0
29,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
47,Male,Some-college,10,Married,Local-gov,Prof-specialty,50,>50K,1
18,Female,HS-grad,9,Never-married,Private,Adm-clerical,25,<=50K,0
21,Female,Some-college,10,Never-married,Private,Prof-specialty,24,<=50K,0
44,Male,HS-grad,9,Married,Private,Handlers-cleaners,40,>50K,1
40,Male,Bachelors,13,Married,Self-emp,Prof-specialty,60,<=50K,0
32,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
30,Male,Masters,14,Married,Private,Exec-managerial,60,>50K,1
48,Male,HS-grad,9,Married,Private,Prof-specialty,40,>50K,1
33,Female,HS-grad,9,Married,Private,Other-service,30,<=50K,0
36,Male,5th-6th,3,Married-spouse-absent,Private,Craft-repair,40,<=50K,0
35,Male,Bachelors,13,Married,Local-gov,Prof-specialty,40,<=50K,0
26,Female,HS-grad,9,Separated,Private,Exec-managerial,40,<=50K,0
59,Female,HS-grad,9,Widowed,Private,Craft-repair,40,<=50K,0
29,Male,HS-grad,9,Never-married,Local-gov,Other-service,20,<=50K,0
37,Female,Assoc-acdm,12,Married,Private,Other-service,25,<=50K,0
24,Male,Some-college,10,Married,Private,Tech-support,40,<=50K,0
51,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
63,Male,Bachelors,13,Married,Self-emp,Sales,40,>50K,1
33,Female,HS-grad,9,Divorced,Private,Machine-op-inspct,40,<=50K,0
28,Male,HS-grad,9,Married,Private,Sales,40,<=50K,0
35,Male,Bachelors,13,Married,Private,Craft-repair,40,>50K,1
19,Female,Some-college,10,Never-married,Private,Sales,20,<=50K,0
32,Female,HS-grad,9,Married,Private,Other-service,40,<=50K,0
44,Male,7th-8th,4,Divorced,Private,Handlers-cleaners,48,<=50K,0
50,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
27,Male,5th-6th,3,Never-married,Private,Other-service,40,<=50K,0
61,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,>50K,1
19,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
42,Male,11th,7,Married,Private,Transport-moving,45,<=50K,0
34,Female,HS-grad,9,Divorced,Private,Prof-specialty,25,<=50K,0
40,Male,HS-grad,9,Never-married,Self-emp,Sales,51,<=50K,0
23,Male,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
50,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
25,Male,7th-8th,4,Never-married,Private,Handlers-cleaners,40,<=50K,0
26,Female,Bachelors,13,Married,Private,Prof-specialty,45,>50K,1
22,Female,Some-college,10,Never-married,Private,Sales,40,<=50K,0
41,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
20,Female,HS-grad,9,Never-married,Private,Other-service,38,<=50K,0
27,Male,Masters,14,Never-married,Local-gov,Prof-specialty,35,<=50K,0
30,Male,Bachelors,13,Never-married,Private,Prof-specialty,45,<=50K,0
43,Male,Prof-school,15,Married,Self-emp,Prof-specialty,60,>50K,1
32,Male,Assoc-acdm,12,Married,Local-gov,Craft-repair,40,>50K,1
36,Male,Bachelors,13,Married,Private,Prof-specialty,50,>50K,1
46,Male,Some-college,10,Married,Federal-gov,Adm-clerical,80,>50K,1
35,Female,Some-college,10,Divorced,Federal-gov,Exec-managerial,40,<=50K,0
46,Male,Some-college,10,Married,Private,Craft-repair,40,<=50K,0
24,Male,Assoc-voc,11,Never-married,Private,Sales,30,<=50K,0
32,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
32,Male,Bachelors,13,Never-married,Private,Exec-managerial,50,<=50K,0
36,Male,Some-college,10,Married,Private,Machine-op-inspct,50,>50K,1
30,Male,Some-college,10,Married,Private,Sales,40,>50K,1
51,Male,HS-grad,9,Married,Self-emp,Exec-managerial,50,>50K,1
36,Male,Bachelors,13,Never-married,Private,Tech-support,40,<=50K,0
32,Male,Some-college,10,Married,Private,Other-service,50,<=50K,0
35,Male,Assoc-acdm,12,Married,Private,Tech-support,40,<=50K,0
34,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
45,Male,Bachelors,13,Married,Self-emp,Farming-fishing,77,<=50K,0
26,Female,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
56,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
19,Male,HS-grad,9,Never-married,Private,Other-service,30,<=50K,0
34,Male,Prof-school,15,Married,Self-emp,Prof-specialty,55,>50K,1
28,Male,HS-grad,9,Married,Local-gov,Protective-serv,40,>50K,1
57,Male,Prof-school,15,Married,Self-emp,Prof-specialty,36,>50K,1
23,Female,Bachelors,13,Never-married,Private,Exec-managerial,40,<=50K,0
26,Male,Some-college,10,Married,Private,Exec-managerial,40,<=50K,0
69,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
26,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
28,Female,HS-grad,9,Never-married,Private,Other-service,30,<=50K,0
31,Male,Some-college,10,Married,Self-emp,Machine-op-inspct,48,<=50K,0
36,Female,HS-grad,9,Married,Private,Adm-clerical,40,>50K,1
46,Male,Bachelors,13,Married,Private,Exec-managerial,65,>50K,1
29,Male,Some-college,10,Married,Self-emp,Craft-repair,35,<=50K,0
49,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
24,Female,Bachelors,13,Never-married,State-gov,Adm-clerical,20,<=50K,0
56,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
48,Male,Some-college,10,Divorced,Private,Handlers-cleaners,40,<=50K,0
44,Female,11th,7,Never-married,Private,Other-service,40,<=50K,0
18,Male,11th,7,Never-married,Private,Other-service,30,<=50K,0
33,Male,Assoc-acdm,12,Married,Local-gov,Adm-clerical,40,<=50K,0
61,Female,Masters,14,Never-married,Local-gov,Prof-specialty,25,<=50K,0
62,Male,11th,7,Never-married,Private,Machine-op-inspct,50,<=50K,0
45,Male,Bachelors,13,Married,Local-gov,Exec-managerial,40,>50K,1
47,Female,Some-college,10,Never-married,Self-emp,Other-service,40,<=50K,0
47,Male,Bachelors,13,Married,Private,Exec-managerial,57,>50K,1
49,Male,Doctorate,16,Married,Self-emp,Prof-specialty,50,>50K,1
47,Male,7th-8th,4,Never-married,Private,Transport-moving,48,<=50K,0
59,Male,10th,6,Married,Private,Craft-repair,40,<=50K,0
28,Male,HS-grad,9,Married,Private,Transport-moving,50,<=50K,0
40,Male,HS-grad,9,Married-spouse-absent,Private,Handlers-cleaners,40,<=50K,0
20,Male,Some-college,10,Never-married,Private,Other-service,20,<=50K,0
20,Male,12th,8,Never-married,Private,Other-service,40,<=50K,0
51,Male,Bachelors,13,Married,Private,Sales,47,>50K,1
22,Male,Some-college,10,Never-married,Private,Adm-clerical,50,<=50K,0
45,Male,12th,8,Married,Private,Sales,40,>50K,1
20,Female,Some-college,10,Never-married,Private,Adm-clerical,25,<=50K,0
38,Male,Bachelors,13,Married,Private,Sales,40,>50K,1
39,Male,Bachelors,13,Married,Private,Exec-managerial,40,>50K,1
34,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
47,Male,HS-grad,9,Married,Federal-gov,Transport-moving,40,>50K,1
43,Female,Some-college,10,Divorced,Private,Adm-clerical,40,<=50K,0
49,Male,Masters,14,Married,Private,Exec-managerial,40,>50K,1
39,Male,11th,7,Never-married,Private,Craft-repair,40,<=50K,0
32,Male,Some-college,10,Married-spouse-absent,Local-gov,Prof-specialty,50,<=50K,0
50,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
46,Male,Bachelors,13,Married,Private,Protective-serv,40,<=50K,0
50,Female,Bachelors,13,Divorced,Private,Prof-specialty,45,<=50K,0
31,Male,HS-grad,9,Divorced,Private,Craft-repair,45,<=50K,0
53,Male,HS-grad,9,Married,Private,Exec-managerial,40,<=50K,0
44,Male,HS-grad,9,Married,Private,Adm-clerical,40,<=50K,0
33,Female,HS-grad,9,Married,Private,Sales,20,<=50K,0
47,Male,Some-college,10,Married,Self-emp,Craft-repair,40,<=50K,0
48,Male,Prof-school,15,Married,Self-emp,Prof-specialty,48,>50K,1
83,Male,HS-grad,9,Divorced,Self-emp,Sales,20,<=50K,0
35,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
62,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
19,Female,Assoc-acdm,12,Never-married,Private,Exec-managerial,50,<=50K,0
26,Male,HS-grad,9,Never-married,State-gov,Craft-repair,50,<=50K,0
66,Male,Some-college,10,Married,Private,Exec-managerial,45,<=50K,0
44,Male,Bachelors,13,Married,Federal-gov,Adm-clerical,40,>50K,1
18,Female,Some-college,10,Never-married,State-gov,Other-service,40,<=50K,0
36,Female,Bachelors,13,Divorced,Local-gov,Prof-specialty,52,<=50K,0
